"country" "year" "age" "sex" "mx" "death" "exp"
"Italy" 1962 58 "Female" 0.00885651418474887 2.411 272.229
"Italy" 1962 59 "Male" 0.019110771061804 4.496 235.26
"Italy" 1962 59 "Female" 0.00949567980780562 2.498 263.067
"Italy" 1962 60 "Male" 0.0203235480834483 4.642 228.405
"Italy" 1962 60 "Female" 0.0103838416725776 2.679 257.997
"Italy" 1962 61 "Male" 0.0226244343891403 5 221
"Italy" 1962 61 "Female" 0.0116102362204724 2.949 254
"Italy" 1962 62 "Male" 0.0250828724026576 5.274 210.263
"Italy" 1962 62 "Female" 0.0126875769999798 3.141 247.565
"Italy" 1962 63 "Male" 0.0264590681650398 5.161 195.056
"Italy" 1962 63 "Female" 0.0137616419527702 3.264 237.181
"Italy" 1962 64 "Male" 0.0293949382951481 5.395 183.535
"Italy" 1962 64 "Female" 0.0158602429654242 3.666 231.144
"Italy" 1962 65 "Male" 0.0325707909052866 5.604 172.056
"Italy" 1962 65 "Female" 0.017933770004847 4.033 224.883
"Italy" 1962 66 "Male" 0.034129714257018 5.437 159.304
"Italy" 1962 66 "Female" 0.0190477513650194 4.113 215.931
"Italy" 1962 67 "Male" 0.0364972753770118 5.472 149.929
"Italy" 1962 67 "Female" 0.0217940083435488 4.498 206.387
"Italy" 1962 68 "Male" 0.0407397960942185 5.91 145.067
"Italy" 1962 68 "Female" 0.024829238944138 4.911 197.791
"Italy" 1962 69 "Male" 0.0431151514289979 6.066 140.693
"Italy" 1962 69 "Female" 0.029002418188154 5.493 189.398
"Italy" 1962 70 "Male" 0.048771743757889 6.53 133.889
"Italy" 1962 70 "Female" 0.0323989302082987 5.839 180.222
"Italy" 1962 71 "Male" 0.0506483954012696 6.335 125.078
"Italy" 1962 71 "Female" 0.0352786770496106 6.048 171.435
"Italy" 1962 72 "Male" 0.056296134929745 6.719 119.351
"Italy" 1962 72 "Female" 0.0406655129489632 6.697 164.685
"Italy" 1962 73 "Male" 0.0614328169236992 6.987 113.734
"Italy" 1962 73 "Female" 0.0436156281387868 6.861 157.306
"Italy" 1962 74 "Male" 0.0667951432070403 7.036 105.337
"Italy" 1962 74 "Female" 0.0508052828744087 7.432 146.284
"Italy" 1962 75 "Male" 0.0738779155502939 7.114 96.294
"Italy" 1962 75 "Female" 0.0586483804024181 7.8 132.996
"Italy" 1962 76 "Male" 0.0811693466083052 7.158 88.186
"Italy" 1962 76 "Female" 0.0636349437306304 7.741 121.647
"Italy" 1962 77 "Male" 0.0915613884459708 7.465 81.53
"Italy" 1962 77 "Female" 0.0743007924944028 8.363 112.556
"Italy" 1962 78 "Male" 0.100378038295143 7.355 73.273
"Italy" 1962 78 "Female" 0.0812383728449348 8.166 100.519
"Italy" 1962 79 "Male" 0.108315820153707 7.061 65.189
"Italy" 1962 79 "Female" 0.0910052195824334 8.09 88.896
"Italy" 1962 80 "Male" 0.127608877139279 7.337 57.496
"Italy" 1962 80 "Female" 0.10421083366128 8.209 78.773
"Italy" 1962 81 "Male" 0.133650519031142 6.489 48.552
"Italy" 1962 81 "Female" 0.111232100238663 7.457 67.04
"Italy" 1962 82 "Male" 0.15625386308008 6.32 40.447
"Italy" 1962 82 "Female" 0.129802718418893 7.277 56.062
"Italy" 1962 83 "Male" 0.166924401132086 5.721 34.273
"Italy" 1962 83 "Female" 0.138294064388436 6.568 47.493
"Italy" 1962 84 "Male" 0.184442523768366 5.335 28.925
"Italy" 1962 84 "Female" 0.157370269798959 6.317 40.141
"Italy" 1962 85 "Male" 0.20136077138206 4.824 23.957
"Italy" 1962 85 "Female" 0.179267065301048 6.056 33.782
"Italy" 1962 86 "Male" 0.229483440949802 4.407 19.204
"Italy" 1962 86 "Female" 0.192068457196275 5.342 27.813
"Italy" 1962 87 "Male" 0.239847009735744 3.449 14.38
"Italy" 1962 87 "Female" 0.204594266504809 4.382 21.418
"Italy" 1962 88 "Male" 0.263704558568956 2.742 10.398
"Italy" 1962 88 "Female" 0.23472850678733 3.735 15.912
"Italy" 1962 89 "Male" 0.291427077888134 2.23 7.652
"Italy" 1962 89 "Female" 0.254029227557411 3.042 11.975
"Italy" 1962 90 "Male" 0.31800215594682 1.77 5.566
"Italy" 1962 90 "Female" 0.279379157427938 2.52 9.02
"Italy" 1962 91 "Male" 0.337809373354397 1.283 3.798
"Italy" 1962 91 "Female" 0.296769230769231 1.929 6.5
"Italy" 1962 92 "Male" 0.3648753894081 0.937 2.568
"Italy" 1962 92 "Female" 0.319055944055944 1.46 4.576
"Italy" 1962 93 "Male" 0.398960739030023 0.691 1.732
"Italy" 1962 93 "Female" 0.350732017823043 1.102 3.142
"Italy" 1962 94 "Male" 0.449688334817453 0.505 1.123
"Italy" 1962 94 "Female" 0.363288718929254 0.76 2.092
"Italy" 1962 95 "Male" 0.459533607681756 0.335 0.729
"Italy" 1962 95 "Female" 0.400425230333097 0.565 1.411
"Italy" 1962 96 "Male" 0.489977728285078 0.22 0.449
"Italy" 1962 96 "Female" 0.428104575163399 0.393 0.918
"Italy" 1962 97 "Male" 0.517110266159696 0.136 0.263
"Italy" 1962 97 "Female" 0.456942003514939 0.26 0.569
"Italy" 1962 98 "Male" 0.551948051948052 0.085 0.154
"Italy" 1962 98 "Female" 0.48546511627907 0.167 0.344
"Italy" 1962 99 "Male" 0.576470588235294 0.049 0.085
"Italy" 1962 99 "Female" 0.515151515151515 0.102 0.198
"Italy" 1962 100 "Male" 0.634146341463415 0.052 0.082
"Italy" 1962 100 "Female" 0.568376068376068 0.133 0.234
"Italy" 1963 0 "Male" 0.0462293234045824 21.654 468.404
"Italy" 1963 0 "Female" 0.0376492871517564 16.856 447.711
"Italy" 1963 1 "Male" 0.00324244885673245 1.465 451.819
"Italy" 1963 1 "Female" 0.00324262638820593 1.398 431.132
"Italy" 1963 2 "Male" 0.00157777697751049 0.701 444.296
"Italy" 1963 2 "Female" 0.00142880499299814 0.603 422.031
"Italy" 1963 3 "Male" 0.00109770235606635 0.481 438.188
"Italy" 1963 3 "Female" 0.00102882145731234 0.427 415.038
"Italy" 1963 4 "Male" 0.000960580951844128 0.409 425.784
"Italy" 1963 4 "Female" 0.000828965797118663 0.335 404.118
"Italy" 1963 5 "Male" 0.000731243836143651 0.304 415.73
"Italy" 1963 5 "Female" 0.000651450993462765 0.258 396.039
"Italy" 1963 6 "Male" 0.000679758673575531 0.281 413.382
"Italy" 1963 6 "Female" 0.000581572531491264 0.229 393.76
"Italy" 1963 7 "Male" 0.000701187666834307 0.29 413.584
"Italy" 1963 7 "Female" 0.000500695410292072 0.198 395.45
"Italy" 1963 8 "Male" 0.000580557923513331 0.237 408.228
"Italy" 1963 8 "Female" 0.000419819553922641 0.165 393.026
"Italy" 1963 9 "Male" 0.00054121866481106 0.217 400.947
"Italy" 1963 9 "Female" 0.000421954035485558 0.163 386.298
"Italy" 1963 10 "Male" 0.000532226168375172 0.211 396.448
"Italy" 1963 10 "Female" 0.000370220609472396 0.141 380.854
"Italy" 1963 11 "Male" 0.000542555611950225 0.217 399.959
"Italy" 1963 11 "Female" 0.000431810568629093 0.165 382.112
"Italy" 1963 12 "Male" 0.000520248557822603 0.215 413.264
"Italy" 1963 12 "Female" 0.000441670177051022 0.173 391.695
"Italy" 1963 13 "Male" 0.000549879214565689 0.234 425.548
"Italy" 1963 13 "Female" 0.00045020531341216 0.182 404.26
"Italy" 1963 14 "Male" 0.000602122768940539 0.263 436.788
"Italy" 1963 14 "Female" 0.000449856548403847 0.188 417.911
"Italy" 1963 15 "Male" 0.000952359408225128 0.421 442.06
"Italy" 1963 15 "Female" 0.000480939544726205 0.205 426.249
"Italy" 1963 16 "Male" 0.00115412814754337 0.499 432.361
"Italy" 1963 16 "Female" 0.000511858450902061 0.215 420.038
"Italy" 1963 17 "Male" 0.00129641113586542 0.508 391.851
"Italy" 1963 17 "Female" 0.00058024500976223 0.222 382.597
"Italy" 1963 18 "Male" 0.00150519824971743 0.538 357.428
"Italy" 1963 18 "Female" 0.000550392261427769 0.193 350.659
"Italy" 1963 19 "Male" 0.00169562657908746 0.602 355.031
"Italy" 1963 19 "Female" 0.000620017213263272 0.219 353.216
"Italy" 1963 20 "Male" 0.00155543188207258 0.545 350.385
"Italy" 1963 20 "Female" 0.000720337433066302 0.256 355.389
"Italy" 1963 21 "Male" 0.0015640471689621 0.556 355.488
"Italy" 1963 21 "Female" 0.000652347904263834 0.238 364.836
"Italy" 1963 22 "Male" 0.0013913375958536 0.524 376.616
"Italy" 1963 22 "Female" 0.000712024704161475 0.276 387.627
"Italy" 1963 23 "Male" 0.00165973216924721 0.657 395.847
"Italy" 1963 23 "Female" 0.000699147587318806 0.281 401.918
"Italy" 1963 24 "Male" 0.00162111560152522 0.639 394.173
"Italy" 1963 24 "Female" 0.000700302880996031 0.28 399.827
"Italy" 1963 25 "Male" 0.00167258929272207 0.618 369.487
"Italy" 1963 25 "Female" 0.000771210228792368 0.297 385.109
"Italy" 1963 26 "Male" 0.0016590244014839 0.576 347.192
"Italy" 1963 26 "Female" 0.000820982586527244 0.304 370.288
"Italy" 1963 27 "Male" 0.00168550351531384 0.584 346.484
"Italy" 1963 27 "Female" 0.000739227911519275 0.274 370.657
"Italy" 1963 28 "Male" 0.00173714441935236 0.61 351.151
"Italy" 1963 28 "Female" 0.000880260492892365 0.329 373.753
"Italy" 1963 29 "Male" 0.00161725837559826 0.566 349.975
"Italy" 1963 29 "Female" 0.000930442686344006 0.346 371.866
"Italy" 1963 30 "Male" 0.00185687388803482 0.645 347.358
"Italy" 1963 30 "Female" 0.000919502927535056 0.34 369.765
"Italy" 1963 31 "Male" 0.00188679245283019 0.667 353.51
"Italy" 1963 31 "Female" 0.000969710494924296 0.365 376.401
"Italy" 1963 32 "Male" 0.00188705523801201 0.691 366.179
"Italy" 1963 32 "Female" 0.00100172017758001 0.389 388.332
"Italy" 1963 33 "Male" 0.00197562035298843 0.723 365.961
"Italy" 1963 33 "Female" 0.00108063390294977 0.418 386.81
"Italy" 1963 34 "Male" 0.00196945673036802 0.708 359.49
"Italy" 1963 34 "Female" 0.00122038973396558 0.463 379.387
"Italy" 1963 35 "Male" 0.0021378318498076 0.77 360.178
"Italy" 1963 35 "Female" 0.00131158939350842 0.498 379.692
"Italy" 1963 36 "Male" 0.00252778479940222 0.91 359.999
"Italy" 1963 36 "Female" 0.0014001012058175 0.534 381.401
"Italy" 1963 37 "Male" 0.00258896970710364 0.929 358.83
"Italy" 1963 37 "Female" 0.00146993703638684 0.561 381.649
"Italy" 1963 38 "Male" 0.0027983204508498 1.005 359.144
"Italy" 1963 38 "Female" 0.00167090048482222 0.64 383.027
"Italy" 1963 39 "Male" 0.00313831544409543 1.121 357.198
"Italy" 1963 39 "Female" 0.00176957117132099 0.681 384.839
"Italy" 1963 40 "Male" 0.00305843184831984 1.084 354.43
"Italy" 1963 40 "Female" 0.00187104683528363 0.728 389.087
"Italy" 1963 41 "Male" 0.00335116398247261 1.164 347.342
"Italy" 1963 41 "Female" 0.00220112594065764 0.85 386.166
"Italy" 1963 42 "Male" 0.00380002306539038 1.318 346.84
"Italy" 1963 42 "Female" 0.00222261504307454 0.855 384.682
"Italy" 1963 43 "Male" 0.00386612474832588 1.131 292.541
"Italy" 1963 43 "Female" 0.00237019755782786 0.764 322.336
"Italy" 1963 44 "Male" 0.00418902177423631 0.869 207.447
"Italy" 1963 44 "Female" 0.00272951230678672 0.626 229.345
"Italy" 1963 45 "Male" 0.0047712675317866 0.91 190.725
"Italy" 1963 45 "Female" 0.00265334937977958 0.56 211.054
"Italy" 1963 46 "Male" 0.0049805707978413 1.101 221.059
"Italy" 1963 46 "Female" 0.00321081607554084 0.778 242.306
"Italy" 1963 47 "Male" 0.00584090826123462 1.6 273.93
"Italy" 1963 47 "Female" 0.00342181944555832 1.024 299.256
"Italy" 1963 48 "Male" 0.00630798369233733 1.965 311.51
"Italy" 1963 48 "Female" 0.00362154955018876 1.225 338.253
"Italy" 1963 49 "Male" 0.00676038201523769 2.205 326.165
"Italy" 1963 49 "Female" 0.00391233194303963 1.377 351.964
"Italy" 1963 50 "Male" 0.00728160492516718 2.401 329.735
"Italy" 1963 50 "Female" 0.00410434251318142 1.451 353.528
"Italy" 1963 51 "Male" 0.00862015638145197 2.787 323.312
"Italy" 1963 51 "Female" 0.00459415848250563 1.583 344.568
"Italy" 1963 52 "Male" 0.00944198733744118 3.008 318.577
"Italy" 1963 52 "Female" 0.00507878014787518 1.72 338.664
"Italy" 1963 53 "Male" 0.0106777276321933 3.362 314.861
"Italy" 1963 53 "Female" 0.00559764988267326 1.875 334.962
"Italy" 1963 54 "Male" 0.0111147412441192 3.402 306.08
"Italy" 1963 54 "Female" 0.00593634426510568 1.939 326.632
"Italy" 1963 55 "Male" 0.0127191297906779 3.709 291.608
"Italy" 1963 55 "Female" 0.00635443483266442 1.987 312.695
"Italy" 1963 56 "Male" 0.0137298122775929 3.812 277.644
"Italy" 1963 56 "Female" 0.00724374138742172 2.171 299.707
"Italy" 1963 57 "Male" 0.0153291051298716 4.104 267.726
"Italy" 1963 57 "Female" 0.00744125729459351 2.169 291.483
"Italy" 1963 58 "Male" 0.0170326423339502 4.381 257.212
"Italy" 1963 58 "Female" 0.00843926553672316 2.39 283.2
"Italy" 1963 59 "Male" 0.0191865401577789 4.655 242.618
"Italy" 1963 59 "Female" 0.00926586414254721 2.507 270.563
"Italy" 1963 60 "Male" 0.0209124326936352 4.847 231.776
"Italy" 1963 60 "Female" 0.0102653607229386 2.682 261.267
"Italy" 1963 61 "Male" 0.0230923962867035 5.189 224.706
"Italy" 1963 61 "Female" 0.0113614616409091 2.909 256.041
"Italy" 1963 62 "Male" 0.024620470860174 5.347 217.177
"Italy" 1963 62 "Female" 0.0126867775585001 3.195 251.837
"Italy" 1963 63 "Male" 0.0268161042497326 5.515 205.66
"Italy" 1963 63 "Female" 0.013823623154058 3.383 244.726
"Italy" 1963 64 "Male" 0.0295597384877172 5.611 189.819
"Italy" 1963 64 "Female" 0.0152870113914134 3.571 233.597
"Italy" 1963 65 "Male" 0.0328238142586694 5.843 178.011
"Italy" 1963 65 "Female" 0.0180904611129949 4.108 227.081
"Italy" 1963 66 "Male" 0.0352775758158428 5.871 166.423
"Italy" 1963 66 "Female" 0.0200873917245573 4.427 220.387
"Italy" 1963 67 "Male" 0.0371107598436209 5.705 153.729
"Italy" 1963 67 "Female" 0.0221100674191349 4.67 211.216
"Italy" 1963 68 "Male" 0.0419319048609666 6.047 144.21
"Italy" 1963 68 "Female" 0.0245910997493237 4.954 201.455
"Italy" 1963 69 "Male" 0.0437732215107547 6.091 139.149
"Italy" 1963 69 "Female" 0.0278643398774281 5.365 192.54
"Italy" 1963 70 "Male" 0.0478437609149618 6.438 134.563
"Italy" 1963 70 "Female" 0.0322687758223693 5.928 183.707
"Italy" 1963 71 "Male" 0.051165853888009 6.526 127.546
"Italy" 1963 71 "Female" 0.0359311682795514 6.26 174.222
"Italy" 1963 72 "Male" 0.0577064104185106 6.846 118.635
"Italy" 1963 72 "Female" 0.0394879399570257 6.524 165.215
"Italy" 1963 73 "Male" 0.0615781055624667 6.93 112.54
"Italy" 1963 73 "Female" 0.0456155693707738 7.198 157.797
"Italy" 1963 74 "Male" 0.0688741970624695 7.334 106.484
"Italy" 1963 74 "Female" 0.04926019607974 7.381 149.837
"Italy" 1963 75 "Male" 0.0741847022723334 7.277 98.093
"Italy" 1963 75 "Female" 0.0568111209051631 7.863 138.406
"Italy" 1963 76 "Male" 0.0805305063618089 7.171 89.047
"Italy" 1963 76 "Female" 0.0635185792043992 7.947 125.113
"Italy" 1963 77 "Male" 0.0894452614278123 7.238 80.921
"Italy" 1963 77 "Female" 0.0697627345372619 7.927 113.628
"Italy" 1963 78 "Male" 0.101610703822215 7.526 74.067
"Italy" 1963 78 "Female" 0.0810779695489912 8.451 104.233
"Italy" 1963 79 "Male" 0.113246792682001 7.459 65.865
"Italy" 1963 79 "Female" 0.0915690104166667 8.439 92.16
"Italy" 1963 80 "Male" 0.12186664366428 7.064 57.965
"Italy" 1963 80 "Female" 0.0999739844650091 8.07 80.721
"Italy" 1963 81 "Male" 0.138252773375594 6.979 50.48
"Italy" 1963 81 "Female" 0.116696360397048 8.253 70.722
"Italy" 1963 82 "Male" 0.140422501780204 5.916 42.13
"Italy" 1963 82 "Female" 0.124545760430686 7.403 59.44
"Italy" 1963 83 "Male" 0.17103472242333 5.906 34.531
"Italy" 1963 83 "Female" 0.141651720202185 6.95 49.064
"Italy" 1963 84 "Male" 0.180427071016206 5.188 28.754
"Italy" 1963 84 "Female" 0.155701486707517 6.378 40.963
"Italy" 1963 85 "Male" 0.201524096637776 4.813 23.883
"Italy" 1963 85 "Female" 0.171379857722382 5.83 34.018
"Italy" 1963 86 "Male" 0.226600475747233 4.382 19.338
"Italy" 1963 86 "Female" 0.194456305152291 5.465 28.104
"Italy" 1963 87 "Male" 0.247511043713325 3.754 15.167
"Italy" 1963 87 "Female" 0.209284961349262 4.765 22.768
"Italy" 1963 88 "Male" 0.251855163164953 2.817 11.185
"Italy" 1963 88 "Female" 0.218994607757871 3.777 17.247
"Italy" 1963 89 "Male" 0.2983278439321 2.355 7.894
"Italy" 1963 89 "Female" 0.249002712621669 3.121 12.534
"Italy" 1963 90 "Male" 0.324083955887584 1.822 5.622
"Italy" 1963 90 "Female" 0.269143043336592 2.478 9.207
"Italy" 1963 91 "Male" 0.335083770942736 1.34 3.999
"Italy" 1963 91 "Female" 0.30050206733609 2.035 6.772
"Italy" 1963 92 "Male" 0.356875934230194 0.955 2.676
"Italy" 1963 92 "Female" 0.314058244290802 1.499 4.773
"Italy" 1963 93 "Male" 0.396355353075171 0.696 1.756
"Italy" 1963 93 "Female" 0.372164316370325 1.214 3.262
"Italy" 1963 94 "Male" 0.405074365704287 0.463 1.143
"Italy" 1963 94 "Female" 0.393253234750462 0.851 2.164
"Italy" 1963 95 "Male" 0.447222222222222 0.322 0.72
"Italy" 1963 95 "Female" 0.412056737588652 0.581 1.41
"Italy" 1963 96 "Male" 0.475770925110132 0.216 0.454
"Italy" 1963 96 "Female" 0.442036836403034 0.408 0.923
"Italy" 1963 97 "Male" 0.503676470588235 0.137 0.272
"Italy" 1963 97 "Female" 0.473413379073757 0.276 0.583
"Italy" 1963 98 "Male" 0.532467532467533 0.082 0.154
"Italy" 1963 98 "Female" 0.502857142857143 0.176 0.35
"Italy" 1963 99 "Male" 0.563218390804598 0.049 0.087
"Italy" 1963 99 "Female" 0.536585365853659 0.11 0.205
"Italy" 1963 100 "Male" 0.617977528089888 0.055 0.089
"Italy" 1963 100 "Female" 0.593360995850622 0.143 0.241
"Italy" 1964 0 "Male" 0.0421666557677217 20.634 489.344
"Italy" 1964 0 "Female" 0.0349811923311864 16.321 466.565
"Italy" 1964 1 "Male" 0.0028716860807306 1.332 463.839
"Italy" 1964 1 "Female" 0.0027918283769735 1.238 443.437
"Italy" 1964 2 "Male" 0.00146953214352209 0.663 451.164
"Italy" 1964 2 "Female" 0.00121069032586392 0.521 430.333
"Italy" 1964 3 "Male" 0.000950356776964969 0.423 445.096
"Italy" 1964 3 "Female" 0.000920407250632336 0.389 422.639
"Italy" 1964 4 "Male" 0.000888508171996956 0.39 438.938
"Italy" 1964 4 "Female" 0.000719498901500841 0.299 415.567
"Italy" 1964 5 "Male" 0.000709901718573333 0.302 425.411
